university_id,course_name,entity_id,relevance_score,confidence_score,wikipedia_link,matched_positions,matched_text,wikidata_id,freebase_id,VERIFICADOS
ECON2201,Macroeconomía 2,Aggregate behavior,1,1.936,http://en.wikipedia.org/wiki/Aggregate_behavior,"[345, 346]",aggregate behavior,Q4692248,/m/0d39lb,
ECON2201,Macroeconomía 2,Behavior,0.4768,2.829,http://en.wikipedia.org/wiki/Behavior,[346],behavior,Q9332,/m/01jbm,
ECON2201,Macroeconomía 2,Exchange rate,0.8733,7.795,http://en.wikipedia.org/wiki/Exchange_rate,"[150, 151]",exchange rate,Q66100,/m/018m33,
ECON2201,Macroeconomía 2,Monetary policy,0.9763,20.28,http://en.wikipedia.org/wiki/Monetary_policy,"[153, 154]",monetary policy,Q178476,/m/01rd35,
ECON2201,Macroeconomía 2,Economic equilibrium,0.8879,5.057,http://en.wikipedia.org/wiki/Economic_equilibrium,[219],equilibrium,Q836133,/m/01h4zr,
ECON2201,Macroeconomía 2,General equilibrium theory,1,8.598,http://en.wikipedia.org/wiki/General_equilibrium_theory,"[218, 219]",general equilibrium,Q282640,/m/0cg30,
ECON2201,Macroeconomía 2,Labour economics,1,4.468,http://en.wikipedia.org/wiki/Labour_economics,[339],labor,Q28161,/m/04m8c,
ECON2201,Macroeconomía 2,Business cycle,1,12.42,http://en.wikipedia.org/wiki/Business_cycle,"[59, 60]",business cycle,Q192311,/m/016mdy,
ECON2201,Macroeconomía 2,Interaction,0.2182,1.772,http://en.wikipedia.org/wiki/Interaction,[270],interaction,Q52948,/m/01ckgp,
ECON2201,Macroeconomía 2,Tax policy,0.3448,2.279,http://en.wikipedia.org/wiki/Tax_policy,"[28, 29]",tax policy,Q3445707,/m/0dghfp,
ECON2201,Macroeconomía 2,Tax,0.7061,9.621,http://en.wikipedia.org/wiki/Tax,[28],tax,Q8161,/m/07g82,
ECON2201,Macroeconomía 2,Pathology,0.2355,2.651,http://en.wikipedia.org/wiki/Pathology,[158],Pathology,Q7208,/m/0d0pp,
ECON2201,Macroeconomía 2,Real business-cycle theory,0.9035,5.274,http://en.wikipedia.org/wiki/Real_business-cycle_theory,"[176, 177, 178]",Real business cycle,Q1331704,/m/02664t6,
ECON2201,Macroeconomía 2,Market (economics),0.8496,2.051,http://en.wikipedia.org/wiki/Market_(economics),[316],markets,Q37654,/m/09y4pm,
ECON2201,Macroeconomía 2,Goods,0.2865,4.861,http://en.wikipedia.org/wiki/Goods,[318],goods,Q28877,/m/013f7w8p,
ECON2201,Macroeconomía 2,Money,0.6803,10.6,http://en.wikipedia.org/wiki/Money,[325],money,Q1368,/m/04_x4,
ECON2201,Macroeconomía 2,Economic model,0.7704,2.527,http://en.wikipedia.org/wiki/Economic_model,"[48, 49]",economic models,Q2180497,/m/02zgyp,
ECON2201,Macroeconomía 2,Trade,0.4148,6.997,http://en.wikipedia.org/wiki/Trade,[253],trade,Q601401,/m/07br0,
ECON2201,Macroeconomía 2,International trade,0.3794,3.971,http://en.wikipedia.org/wiki/International_trade,"[252, 253]",international trade,Q178803,/m/03rv_,
ECON2201,Macroeconomía 2,Curve,0.2417,1.504,http://en.wikipedia.org/wiki/Curve,[189],curve,Q161973,/m/0m8xx,
ECON2201,Macroeconomía 2,Supply and demand,1,1.177,http://en.wikipedia.org/wiki/Supply_and_demand,"[188, 189]",supply curve,Q166656,/m/07bmn,
ECON2201,Macroeconomía 2,Inflation,1,19.24,http://en.wikipedia.org/wiki/Inflation,[85],inflation,Q35865,/m/0408vty,
ECON2201,Macroeconomía 2,Unemployment,0.8344,12.36,http://en.wikipedia.org/wiki/Unemployment,[83],unemployment,Q41171,/m/07s_c,
ECON2201,Macroeconomía 2,Trilogy,0.1297,1.675,http://en.wikipedia.org/wiki/Trilogy,[141],trilogy,Q149010,/m/07p_r,
ECON2201,Macroeconomía 2,Capital (economics),0.474,5.834,http://en.wikipedia.org/wiki/Capital_(economics),"[142, 143]",capital flows,Q8137,/m/018s5w,
ECON2201,Macroeconomía 2,Currency crisis,0.9064,7.634,http://en.wikipedia.org/wiki/Currency_crisis,"[171, 172, 173, 174]",balance of payments crisis,Q1417912,/m/05nxj0,
ECON2201,Macroeconomía 2,Balance of payments,0.7608,16.28,http://en.wikipedia.org/wiki/Balance_of_payments,"[68, 69, 70]",balance of payments,Q140845,/m/01tzw5,
ECON2201,Macroeconomía 2,Microeconomics,1,14.08,http://en.wikipedia.org/wiki/Microeconomics,[265],microeconomic,Q39072,/m/04rdq,
ECON2201,Macroeconomía 2,Central bank,0.8013,16.15,http://en.wikipedia.org/wiki/Central_bank,"[311, 312]",central bank,Q66344,/m/01q82,
ECON2201,Macroeconomía 2,Bank,0.6049,8.326,http://en.wikipedia.org/wiki/Bank,[312],bank,Q22687,/m/017ql,
ECON2201,Macroeconomía 2,Current account,0.7475,4.934,http://en.wikipedia.org/wiki/Current_account,"[32, 33]",current account,Q746687,/m/01xxjs,
ECON2201,Macroeconomía 2,Investment,0.4228,10.07,http://en.wikipedia.org/wiki/Investment,[7],Investment,Q4290,/m/0g_fl,
ECON2201,Macroeconomía 2,Consumption (economics),0.5314,5.194,http://en.wikipedia.org/wiki/Consumption_(economics),[3],Consumption,Q192270,/m/02r5ml,
ECON2105,Teoría de Juegos,Competition,0.6609,0.9603,http://en.wikipedia.org/wiki/Competition,[108],competitors,Q476300,/m/018tl7,
ECON2105,Teoría de Juegos,Theory,0.3467,1.105,http://en.wikipedia.org/wiki/Theory,[151],theory,Q17737,/m/07kk5,
ECON2105,Teoría de Juegos,Interaction,0.2252,2.577,http://en.wikipedia.org/wiki/Interaction,[9],interaction,Q52948,/m/01ckgp,
ECON2105,Teoría de Juegos,Game theory,0.8312,19.55,http://en.wikipedia.org/wiki/Game_theory,"[0, 1]",Game theory,Q44455,/m/034f0,
ECON2105,Teoría de Juegos,Sequential game,0.3643,1.879,http://en.wikipedia.org/wiki/Sequential_game,"[241, 242]",Dynamic games,Q287618,/m/06jbc_,
ECON2105,Teoría de Juegos,Oligopoly,0.7319,9.859,http://en.wikipedia.org/wiki/Oligopoly,[255],oligopolies,Q103639,/m/05kls,
ECON2105,Teoría de Juegos,Auction,0.4094,2.394,http://en.wikipedia.org/wiki/Auction,[257],auctions,Q177923,/m/0gz6g,
ECON2105,Teoría de Juegos,Complete information,0.3756,2.199,http://en.wikipedia.org/wiki/Complete_information,"[233, 234]",incomplete information,Q574010,/m/05fwt3,
ECON2105,Teoría de Juegos,Information,0.3215,4.31,http://en.wikipedia.org/wiki/Information,[234],information,Q11028,/m/03y39,
ECON2105,Teoría de Juegos,Bayesian game,0.7027,4.138,http://en.wikipedia.org/wiki/Bayesian_game,"[236, 237]",Bayes-Nash equilibrium,Q812529,/m/06206y,
ECON2105,Teoría de Juegos,Economic equilibrium,0.6084,4.115,http://en.wikipedia.org/wiki/Economic_equilibrium,[237],equilibrium,Q836133,/m/01h4zr,
ECON2105,Teoría de Juegos,Decision-making,0.6353,3.284,http://en.wikipedia.org/wiki/Decision-making,[262],decision-making,Q1331926,/m/01nccs,
ECON2105,Teoría de Juegos,Labour economics,0.6069,6.082,http://en.wikipedia.org/wiki/Labour_economics,"[266, 267]",labor economics,Q28161,/m/04m8c,
ECON2105,Teoría de Juegos,Economics,0.9489,26.82,http://en.wikipedia.org/wiki/Economics,[267],economics,Q8134,/m/02j62,
ECON2105,Teoría de Juegos,Tool,0.302,1.921,http://en.wikipedia.org/wiki/Tool,[178],tool,Q39546,/m/07k1x,
ECON2105,Teoría de Juegos,Bayesian probability,0.527,3.877,http://en.wikipedia.org/wiki/Bayesian_probability,[248],Bayesian,Q812534,/m/01k0q,
ECON2105,Teoría de Juegos,Perfect Bayesian equilibrium,0.3921,4.029,http://en.wikipedia.org/wiki/Perfect_Bayesian_equilibrium,"[247, 248, 249]",Perfect Bayesian equilibrium,Q2793291,,
ECON2105,Teoría de Juegos,Price,0.5115,3.893,http://en.wikipedia.org/wiki/Price,[116],price,Q160151,/m/01d_1l,
ECON2105,Teoría de Juegos,Political economy,0.4961,8.709,http://en.wikipedia.org/wiki/Political_economy,"[210, 211]",political economy,Q47555,/m/0cgx9,
ECON2105,Teoría de Juegos,Monetary policy,0.4473,10.35,http://en.wikipedia.org/wiki/Monetary_policy,"[207, 208]",monetary policy,Q178476,/m/01rd35,
ECON2105,Teoría de Juegos,Industrial organization,0.2415,4.915,http://en.wikipedia.org/wiki/Industrial_organization,"[195, 196]",industrial organization,Q1411783,/m/0dj35,
ECON2105,Teoría de Juegos,Organization,0.61,2.155,http://en.wikipedia.org/wiki/Organization,[196],organization,Q43229,/m/0qb7t,
ECON2105,Teoría de Juegos,Macroeconomics,0.6918,9.524,http://en.wikipedia.org/wiki/Macroeconomics,[200],macro,Q39680,/m/04rf6,
ECON2105,Teoría de Juegos,Pricing,0.4551,2.892,http://en.wikipedia.org/wiki/Pricing,[101],pricing,Q2516951,/m/01jsvy,
ECON1502B,Historia del Pensamiento Economico,Theory,0.53,3.739,http://en.wikipedia.org/wiki/Theory,[287],theory,Q17737,/m/07kk5,
ECON1502B,Historia del Pensamiento Economico,Economy,0.6338,8.883,http://en.wikipedia.org/wiki/Economy,[352],economy,Q159810,/m/0gfps3,
ECON1502B,Historia del Pensamiento Economico,Normative,0.3682,0.9628,http://en.wikipedia.org/wiki/Normative,[453],normative,Q288156,/m/021np1,
ECON1502B,Historia del Pensamiento Economico,Normative economics,0.1237,4.097,http://en.wikipedia.org/wiki/Normative_economics,"[453, 454]",normative economics,Q26086,/m/02m6db,
ECON1502B,Historia del Pensamiento Economico,Economics,0.9538,36.93,http://en.wikipedia.org/wiki/Economics,[454],economics,Q8134,/m/02j62,
ECON1502B,Historia del Pensamiento Economico,Welfare,0.3434,7.354,http://en.wikipedia.org/wiki/Welfare,[456],Welfare,Q180043,/m/0968r1,
ECON1502B,Historia del Pensamiento Economico,Welfare economics,0.5316,1.631,http://en.wikipedia.org/wiki/Welfare_economics,"[456, 457]",Welfare economy,Q851147,/m/028l1l,
ECON1502B,Historia del Pensamiento Economico,Skill,0.1443,0.9907,http://en.wikipedia.org/wiki/Skill,[250],skills,Q205961,/m/01zsxh,
ECON1502B,Historia del Pensamiento Economico,Sympathy,0.4117,1.129,http://en.wikipedia.org/wiki/Sympathy,[390],sympathy,Q752118,/m/03dd88,
ECON1502B,Historia del Pensamiento Economico,Joseph Schumpeter,0.6978,7.838,http://en.wikipedia.org/wiki/Joseph_Schumpeter,[470],Schumpeter,Q78477,/m/04116,
ECON1502B,Historia del Pensamiento Economico,David Ricardo,0.6037,12.54,http://en.wikipedia.org/wiki/David_Ricardo,"[478, 479]",David Ricardo,Q160270,/m/02c3c,
ECON1502B,Historia del Pensamiento Economico,Opinion,0.2871,2.587,http://en.wikipedia.org/wiki/Opinion,[281],opinion,Q3962655,/m/04vpz4,
ECON1502B,Historia del Pensamiento Economico,Hypothesis,0.4152,6.705,http://en.wikipedia.org/wiki/Hypothesis,[382],hypotheses,Q41719,/m/03pwn,
ECON1502B,Historia del Pensamiento Economico,Marginalism,0.5375,11.55,http://en.wikipedia.org/wiki/Marginalism,"[426, 427]",Marginalist revolution,Q910816,/m/01g9_9,
ECON1502B,Historia del Pensamiento Economico,Revolution,0.3982,0.9765,http://en.wikipedia.org/wiki/Revolution,[427],revolution,Q10931,/m/06grw,
ECON1502B,Historia del Pensamiento Economico,Schools of economic thought,0.9275,4.195,http://en.wikipedia.org/wiki/Schools_of_economic_thought,"[48, 49, 50, 51]",schools of economic thought,Q3048444,/m/027f6kq,
ECON1502B,Historia del Pensamiento Economico,Thought,0.4031,2.427,http://en.wikipedia.org/wiki/Thought,[51],thought,Q9420,/m/097vm,
ECON1502B,Historia del Pensamiento Economico,Historiography,0.5648,1.086,http://en.wikipedia.org/wiki/Historiography,"[177, 178]",historical context,Q50675,/m/0g26qd,
ECON1502B,Historia del Pensamiento Economico,History of economic thought,0.9739,6.508,http://en.wikipedia.org/wiki/History_of_economic_thought,"[9, 10, 11, 12]",history of economic thought,Q268194,/m/02vklfk,
ECON1502B,Historia del Pensamiento Economico,Approximation,0.3389,1.568,http://en.wikipedia.org/wiki/Approximation,[92],approximation,Q27058,/m/01xjlj,
ECON1502B,Historia del Pensamiento Economico,Adam Smith,0.7784,26.58,http://en.wikipedia.org/wiki/Adam_Smith,"[385, 386]",Adam Smith,Q9381,/m/0tfc,
ECON1502B,Historia del Pensamiento Economico,Reality,0.4432,3.501,http://en.wikipedia.org/wiki/Reality,[198],reality,Q9510,/m/0b_71,
ECON1502B,Historia del Pensamiento Economico,Dialogue,0.3445,3.614,http://en.wikipedia.org/wiki/Dialogue,[203],dialogue,Q131395,/m/016wfg,
ECON1502B,Historia del Pensamiento Economico,History of ideas,0.3789,1.082,http://en.wikipedia.org/wiki/History_of_ideas,"[72, 73, 74]",history of ideas,Q570018,/m/0bh99vc,
ECON1502B,Historia del Pensamiento Economico,Liberalism,0.8023,1.837,http://en.wikipedia.org/wiki/Liberalism,[374],Liberal,Q6216,/m/04hbc,
ECON1502B,Historia del Pensamiento Economico,Political philosophy,0.6204,12.91,http://en.wikipedia.org/wiki/Political_philosophy,"[375, 376]",political philosophy,Q179805,/m/05r79,
ECON1502B,Historia del Pensamiento Economico,Philosophy,0.5233,25.45,http://en.wikipedia.org/wiki/Philosophy,[376],philosophy,Q5891,/m/037mh8,
ECON1502B,Historia del Pensamiento Economico,,0,0.5,,"[467, 468]",Douglas North,None,None,
ECON1502B,Historia del Pensamiento Economico,Experimental economics,0.5489,4.735,http://en.wikipedia.org/wiki/Experimental_economics,"[363, 364]",experimental economics,Q47627,/m/02nwg6,
ECON1502B,Historia del Pensamiento Economico,Institution,0.6603,1.03,http://en.wikipedia.org/wiki/Institution,"[404, 405]",social organization,Q178706,/m/01r28c,
ECON1502B,Historia del Pensamiento Economico,Knowledge,0.4861,9.518,http://en.wikipedia.org/wiki/Knowledge,[158],knowledge,Q9081,/m/01k8wb,
ECON1502B,Historia del Pensamiento Economico,Sphere,0.1371,0.9636,http://en.wikipedia.org/wiki/Sphere,[343],sphere,Q12507,/m/06y47,
ECON1502B,Historia del Pensamiento Economico,Organization,0.3814,2.426,http://en.wikipedia.org/wiki/Organization,[346],organization,Q43229,/m/0qb7t,
ECON1502B,Historia del Pensamiento Economico,Information,0.4418,6.661,http://en.wikipedia.org/wiki/Information,[267],information,Q11028,/m/03y39,
ECON1502B,Historia del Pensamiento Economico,Mercantilism,0.6082,8.723,http://en.wikipedia.org/wiki/Mercantilism,[407],Mercantilism,Q162527,/m/04zmz,
ECON1502B,Historia del Pensamiento Economico,Physiocracy,0.5838,12.16,http://en.wikipedia.org/wiki/Physiocracy,[409],Physiocracy,Q183244,/m/0cbyw,
ECON1502B,Historia del Pensamiento Economico,Utilitarianism,0.4869,14.1,http://en.wikipedia.org/wiki/Utilitarianism,[411],Utilitarianism,Q160590,/m/07td8,
ECON1502B,Historia del Pensamiento Economico,Market (economics),0.7254,1.986,http://en.wikipedia.org/wiki/Market_(economics),[413],Market,Q37654,/m/09y4pm,
ECON1502B,Historia del Pensamiento Economico,Price,0.6193,3.65,http://en.wikipedia.org/wiki/Price,[415],price,Q160151,/m/01d_1l,
ECON1502B,Historia del Pensamiento Economico,Karl Marx,0.4972,23.19,http://en.wikipedia.org/wiki/Karl_Marx,[449],Marx,Q9061,/m/048cl,
ECON1502B,Historia del Pensamiento Economico,Austrian School,0.6036,1.106,http://en.wikipedia.org/wiki/Austrian_School,[451],Austrians,Q203411,/m/0lxb,
ECON1502B,Historia del Pensamiento Economico,Data,0.4192,4.42,http://en.wikipedia.org/wiki/Data,[265],data,Q42848,/m/026sq,
ECON1502B,Historia del Pensamiento Economico,Western world,0.397,9.455,http://en.wikipedia.org/wiki/Western_world,"[500, 501, 502]",the Western world,Q160381,/m/020wr2,
ECON1502B,Historia del Pensamiento Economico,General equilibrium theory,0.5988,5.712,http://en.wikipedia.org/wiki/General_equilibrium_theory,"[431, 432]",general equilibrium,Q282640,/m/0cg30,
ECON1502B,Historia del Pensamiento Economico,Economic equilibrium,0.3354,1.306,http://en.wikipedia.org/wiki/Economic_equilibrium,[432],equilibrium,Q836133,/m/01h4zr,
ECON1502B,Historia del Pensamiento Economico,Collective action,0.5702,2.348,http://en.wikipedia.org/wiki/Collective_action,"[434, 435]",Collective action,Q1471594,/m/01bkd0,
ECON1502B,Historia del Pensamiento Economico,Market failure,0.5344,5.359,http://en.wikipedia.org/wiki/Market_failure,"[437, 438]",market failures,Q622657,/m/0hy__,
ECON1502B,Historia del Pensamiento Economico,Uncertainty,0.3387,2.896,http://en.wikipedia.org/wiki/Uncertainty,[440],Uncertainty,Q13649246,/m/0h3d8,
ECON1502B,Historia del Pensamiento Economico,John Maynard Keynes,0.6615,11.96,http://en.wikipedia.org/wiki/John_Maynard_Keynes,[442],Keynes,Q9317,/m/09gnn,
ECON1502B,Historia del Pensamiento Economico,Institutional economics,0.9096,1.547,http://en.wikipedia.org/wiki/Institutional_economics,[462],institutionalism,Q1118654,/m/03j19w,
ECON1502B,Historia del Pensamiento Economico,Thorstein Veblen,0.5963,16.18,http://en.wikipedia.org/wiki/Thorstein_Veblen,"[464, 465]",Thorstein Veblen,Q73646,/m/043pm45,
ECON1502B,Historia del Pensamiento Economico,Expert,0.5127,1.058,http://en.wikipedia.org/wiki/Expert,[45],experts,Q381160,/m/02pkl,
ECON1502B,Historia del Pensamiento Economico,Law,0.4551,13.55,http://en.wikipedia.org/wiki/Law,[37],laws,Q7748,/m/04gb7,
ECON1502B,Historia del Pensamiento Economico,Thomas Robert Malthus,0.5345,19.42,http://en.wikipedia.org/wiki/Thomas_Robert_Malthus,"[481, 482]",Thomas Malthus,Q13526,/m/07r3d,
ECON1502B,Historia del Pensamiento Economico,Paradigm,0.4357,3.81,http://en.wikipedia.org/wiki/Paradigm,[485],paradigms,Q28643,/m/017q0c,
ECON1502B,Historia del Pensamiento Economico,Evolution,0.4504,12.7,http://en.wikipedia.org/wiki/Evolution,[491],evolution,Q1063,/m/02j8z,
ECON1502B,Historia del Pensamiento Economico,Behavior,0.4312,4.856,http://en.wikipedia.org/wiki/Behavior,[402],behavior,Q9332,/m/01jbm,
ECON1502B,Historia del Pensamiento Economico,Invisible hand,0.7215,6.775,http://en.wikipedia.org/wiki/Invisible_hand,"[418, 419, 420]",The invisible hand,Q376644,/m/01sxn4,
ISIS2503,Arquitectura y diseño de software,Regulatory compliance,0.3544,1.085,http://en.wikipedia.org/wiki/Regulatory_compliance,[99],compliance,Q626741,/m/02qltcd,
ISIS2503,Arquitectura y diseño de software,Design,0.4571,2.228,http://en.wikipedia.org/wiki/Design,[57],design,Q82604,/m/02cwm,
ISIS2503,Arquitectura y diseño de software,Software design pattern,0.5065,2.936,http://en.wikipedia.org/wiki/Software_design_pattern,"[60, 61]",design patterns,Q181156,/m/015zdr,
ISIS2503,Arquitectura y diseño de software,Software,0.4667,1.394,http://en.wikipedia.org/wiki/Software,[70],software,Q7397,/m/01mf0,
ISIS2503,Arquitectura y diseño de software,Architecture,0.5417,4.493,http://en.wikipedia.org/wiki/Architecture,[71],architecture,Q12271,/m/03nfmq,
ISIS2503,Arquitectura y diseño de software,Unified Modeling Language,0.3072,7.168,http://en.wikipedia.org/wiki/Unified_Modeling_Language,[128],UML,Q169411,/m/07x3g,
ISIS2503,Arquitectura y diseño de software,Prototype,0.5079,2.245,http://en.wikipedia.org/wiki/Prototype,[82],prototypes,Q207977,/m/0jl93,
ISIS2503,Arquitectura y diseño de software,Technology,0.2708,1.212,http://en.wikipedia.org/wiki/Technology,[88],technologies,Q11016,/m/07c1v,
ISIS2503,Arquitectura y diseño de software,Flat organization,0.4011,1.069,http://en.wikipedia.org/wiki/Flat_organization,"[151, 152]",self-managed teams,Q2205789,/m/0b8m01,
ISIS2503,Arquitectura y diseño de software,Software architecture,0.6945,3.83,http://en.wikipedia.org/wiki/Software_architecture,"[70, 71]",software architecture,Q846636,/m/0cyls,
ISIS2503,Arquitectura y diseño de software,Methodology,0.1545,3.392,http://en.wikipedia.org/wiki/Methodology,[26],methodology,Q185698,/m/02xgdd,
ISIS2503,Arquitectura y diseño de software,User story,0.5544,1.862,http://en.wikipedia.org/wiki/User_story,"[111, 112]",user stories,Q218152,/m/07vtf7,
ISIS2503,Arquitectura y diseño de software,Agile software development,1,4.216,http://en.wikipedia.org/wiki/Agile_software_development,[144],agile,Q30232,/m/0chpky,
ISIS2503,Arquitectura y diseño de software,Scrum (software development),0.8679,6.484,http://en.wikipedia.org/wiki/Scrum_(software_development),[34],SCRUM,Q460387,/m/0ck_p8,
ISIS2503,Arquitectura y diseño de software,Document,0.2262,1.416,http://en.wikipedia.org/wiki/Document,[130],Document,Q49848,/m/015bv3,
ISIS2503,Arquitectura y diseño de software,Design methods,0.497,1.03,http://en.wikipedia.org/wiki/Design_methods,"[138, 139]",design methodology,Q2292993,/m/09cqyq,
ISIS2503,Arquitectura y diseño de software,Complex system,0.1712,1.111,http://en.wikipedia.org/wiki/Complex_system,"[15, 16]",complex system,Q854457,/m/02wv6bn,
ISIS2503,Arquitectura y diseño de software,System,0.3523,1.362,http://en.wikipedia.org/wiki/System,[16],system,Q58778,/m/0bj6r,
